0.46401957	0.464408	0.46478444	0.46515653	0.4655115	0.46585855	0.46621668	0.46659476	0.46699634	0.46741393	0.46785286	0.4683172	0.46879685	0.4692819	0.4697673	0.4702477	0.4707098	0.4711491	0.4715582	0.47193477	0.4722835	0.47260758	0.4728964	0.47312117	0.47325784	0.47325212	0.47313228	0.4727718	0.472124	0.471049	0.46945408	0.46738616	0.46477944	0.46170655	0.45815912	0.45425293	0.45011628	0.4458935	0.44167465	0.4376096	0.43385988	0.43053773	0.42764577	0.4252382	0.42329818	0.42173558	0.4205312	0.4196287	0.4190535	0.41869757	0.4184697	0.4183316	0.4182762	0.41829532	0.41835052	0.41841984	0.41849983	0.4185907	0.41868424	0.41877142	0.41885126	0.4189251	0.41899395	0.41906115	0.4191296	0.41920105	0.4192763	0.4193558	0.41944006	0.41952828	0.41961944	0.41971287	0.41980752	0.41990313	0.41999754	0.42008862
0.4623034	0.46262676	0.462947	0.46327227	0.46359372	0.4639204	0.46426898	0.4646436	0.46504983	0.46547958	0.46594003	0.4664337	0.46695107	0.46748388	0.46802902	0.46858504	0.46913576	0.46967593	0.47019434	0.47068518	0.47115234	0.47159722	0.47200704	0.4723611	0.47264194	0.47280312	0.47286808	0.47272584	0.4723184	0.47151458	0.47022375	0.46848297	0.4662065	0.46345034	0.4601832	0.4564944	0.4524991	0.448334	0.44408864	0.43991342	0.4359823	0.43242875	0.42927244	0.42657712	0.4243481	0.422517	0.42108023	0.41997838	0.41924348	0.4187633	0.41844055	0.41823065	0.41812527	0.41811815	0.41815782	0.41821966	0.41829824	0.41839236	0.41849235	0.41858697	0.41867372	0.41875356	0.4188277	0.41889954	0.41897207	0.4190473	0.41912585	0.41920853	0.41929668	0.41938913	0.41948518	0.41958356	0.41968384	0.41978568	0.41988632	0.41998386
0.46092042	0.46117538	0.46143273	0.46170068	0.46197537	0.4622654	0.46258324	0.46293074	0.46331593	0.46373135	0.46418607	0.46467984	0.46520495	0.4657559	0.466331	0.46693265	0.467545	0.46816087	0.46876642	0.4693534	0.46992388	0.47047722	0.47099927	0.4714744	0.47189143	0.47221196	0.47245157	0.47251332	0.47233218	0.47178715	0.47079337	0.4693806	0.46744382	0.46502316	0.46206498	0.45863175	0.4548267	0.45077443	0.44655898	0.44233057	0.43826628	0.43451545	0.43111712	0.42814183	0.42561966	0.42350674	0.42181635	0.42049086	0.41956553	0.41892827	0.4184807	0.4181741	0.41799745	0.4179479	0.41796017	0.41800505	0.41807413	0.41816634	0.41826996	0.41837075	0.41846433	0.4185511	0.41863275	0.41871274	0.41879362	0.41887745	0.4189645	0.41905627	0.41915458	0.41925836	0.41936633	0.41947693	0.4195898	0.41970444	0.41981763	0.41992775
0.4598539	0.4600409	0.46023268	0.4604361	0.4606521	0.4608893	0.4611578	0.46145755	0.46179882	0.46217635	0.46260035	0.463068	0.46357465	0.4641186	0.4646984	0.4653204	0.4659694	0.46663707	0.4673077	0.46797106	0.46862748	0.46927285	0.469893	0.47047678	0.47101834	0.47148722	0.47189188	0.47214633	0.47218224	0.47188893	0.47118703	0.47009832	0.46850404	0.46642843	0.46379754	0.460648	0.45707124	0.45317644	0.44904086	0.4448099	0.44066173	0.4367544	0.4331434	0.42990574	0.42709708	0.42469883	0.42274386	0.42117584	0.42003363	0.41921067	0.4186086	0.4181804	0.41791123	0.41780242	0.41777337	0.41778994	0.41784012	0.4179232	0.41802597	0.41813046	0.41822964	0.41832358	0.4184147	0.41850576	0.41859913	0.4186962	0.418797	0.4189037	0.4190187	0.41914022	0.41926694	0.41939625	0.41952816	0.4196615	0.41979256	0.41991997
0.45909888	0.45922372	0.4593527	0.459491	0.45964342	0.459819	0.46002537	0.46026307	0.4605438	0.46086434	0.4612366	0.46165654	0.46212113	0.4626334	0.46319205	0.46380627	0.46446347	0.46515393	0.4658625	0.46657762	0.46729767	0.4680158	0.46871725	0.4693942	0.47004533	0.47064757	0.4712026	0.47163382	0.4718713	0.47181547	0.4713927	0.47061622	0.46936256	0.46763772	0.46534938	0.4625117	0.45920345	0.45551437	0.45151323	0.44733495	0.4431566	0.43913698	0.43534693	0.4318706	0.4287895	0.42610526	0.42387703	0.42204827	0.42066577	0.41963094	0.41884828	0.41827482	0.41789174	0.41770363	0.41761658	0.4175914	0.41761172	0.41767785	0.41777435	0.41787878	0.41798192	0.41808334	0.4181855	0.4182907	0.4184	0.41851446	0.41863382	0.41876078	0.41889766	0.41904256	0.4191933	0.41934657	0.41950172	0.41965753	0.41980952	0.41995654
0.4586438	0.45871797	0.45879218	0.45887083	0.4589615	0.45907283	0.45921132	0.4593777	0.45958543	0.45983434	0.46013662	0.46048877	0.4608895	0.46134555	0.46185672	0.46243507	0.46306953	0.46375152	0.46446636	0.46520355	0.46596152	0.4667301	0.4674945	0.46824804	0.468993	0.46971118	0.47039762	0.4709854	0.47140512	0.47156876	0.47140905	0.470932	0.47001195	0.4686376	0.46670303	0.46420372	0.46120155	0.45776656	0.45395562	0.44988593	0.44573015	0.44164523	0.43771616	0.43403107	0.43069443	0.4277309	0.4252229	0.4231185	0.42147285	0.42020255	0.41921568	0.41847318	0.41795447	0.4176678	0.41750476	0.41742313	0.41740203	0.41744238	0.4175269	0.41762698	0.41773215	0.41784054	0.41795483	0.41807622	0.41820455	0.41834024	0.41848242	0.41863394	0.41879758	0.41897008	0.41914886	0.4193297	0.41951138	0.41969183	0.41986594	0.42003322
0.4584312	0.45847076	0.45850554	0.45853907	0.45858026	0.4586359	0.45871273	0.45881128	0.45894608	0.45912054	0.4593455	0.45961908	0.45994145	0.4603234	0.4607677	0.4612862	0.46186846	0.4625097	0.463197	0.46392286	0.46468654	0.46547595	0.4662765	0.46708113	0.4678949	0.46870482	0.46949893	0.47021958	0.47079936	0.47116238	0.47124568	0.4710495	0.4704463	0.46941018	0.46782663	0.4656784	0.4630078	0.45986295	0.4562877	0.4523808	0.44830486	0.44421187	0.44019932	0.43635392	0.43279967	0.4295806	0.42680416	0.42442673	0.4225095	0.42098492	0.4197715	0.41883463	0.4181549	0.4177428	0.41747963	0.4173218	0.4172426	0.4172434	0.4173065	0.41739604	0.4174991	0.41761225	0.41773862	0.4178782	0.41802803	0.41818777	0.41835606	0.41853616	0.4187297	0.4189329	0.41914237	0.41935313	0.41956252	0.41976714	0.41996205	0.42014724
0.45842886	0.45845085	0.45846304	0.45846856	0.4584749	0.45848638	0.45851046	0.4585476	0.4586133	0.4587132	0.4588555	0.4590428	0.459275	0.4595676	0.45992574	0.46036157	0.4608661	0.4614377	0.4620677	0.46275353	0.46349388	0.46427622	0.4650882	0.46592066	0.46678007	0.4676579	0.46853483	0.46936303	0.4700784	0.4706177	0.47092313	0.47098863	0.4706836	0.4699729	0.46873462	0.46694073	0.4646168	0.461789	0.4584882	0.4547915	0.45084697	0.44680068	0.4427573	0.43879795	0.4350679	0.4316264	0.4286006	0.4259587	0.42376465	0.4219735	0.4205152	0.4193637	0.41850188	0.41794124	0.41755527	0.41730082	0.41714638	0.4170939	0.41712576	0.41719753	0.417293	0.41740704	0.41754365	0.4177014	0.4178738	0.41805947	0.4182561	0.41846672	0.41869256	0.41892812	0.41916978	0.41941133	0.4196485	0.4198761	0.4200896	0.42029017
0.45856997	0.4585897	0.4585954	0.45858836	0.45857507	0.45855644	0.45854044	0.45852733	0.45853183	0.45856157	0.4586227	0.4587214	0.45885885	0.45905274	0.45931104	0.4596471	0.460054	0.46053433	0.46108347	0.46170422	0.46239626	0.4631461	0.46394634	0.4647851	0.46566746	0.4665907	0.46752906	0.468442	0.46927026	0.4699642	0.47046977	0.4707734	0.4707465	0.47034475	0.46944115	0.4679973	0.46602547	0.46353272	0.46053562	0.45708758	0.45332202	0.44937384	0.44535062	0.44132796	0.4374674	0.43384194	0.4305923	0.42769897	0.42523172	0.42316806	0.4214517	0.42007062	0.41900682	0.41827506	0.41774502	0.41737482	0.41712934	0.4170107	0.41700074	0.41704607	0.41712767	0.41723794	0.41738236	0.41755712	0.4177521	0.41796398	0.4181897	0.418432	0.4186908	0.41895932	0.41923285	0.41950446	0.41976744	0.42001557	0.42024374	0.420455
0.45878246	0.45881295	0.45882738	0.45882392	0.45880732	0.45877543	0.4587353	0.45868787	0.45864475	0.45861572	0.4586044	0.45862007	0.45866513	0.458759	0.45891222	0.45913926	0.45943558	0.45980784	0.46025735	0.46079153	0.46141312	0.4621079	0.4628728	0.46369445	0.46457723	0.46552172	0.4664989	0.4674727	0.46839002	0.4692134	0.4698918	0.4704053	0.4706305	0.47051463	0.46992955	0.46882927	0.46721318	0.46507156	0.46240535	0.45924282	0.4557045	0.45190746	0.4479604	0.44392997	0.4399871	0.43621844	0.43277383	0.4296479	0.42691672	0.42458212	0.4226008	0.42097726	0.41969365	0.4187706	0.41807678	0.41757202	0.4172188	0.41701937	0.416955	0.41696352	0.41702327	0.41712415	0.41727218	0.41746098	0.4176767	0.41791385	0.41816798	0.41844094	0.4187314	0.41903073	0.41933322	0.41963127	0.41991618	0.42017958	0.42041698	0.42063296
0.4589923	0.45904255	0.45907634	0.45908967	0.45908433	0.45905527	0.45900792	0.4589436	0.4588706	0.45879948	0.45873144	0.45867687	0.45864037	0.45864233	0.45869482	0.45881245	0.45899466	0.45925152	0.4595909	0.4600242	0.46055794	0.46117827	0.4618868	0.4626688	0.46352994	0.46447265	0.46546635	0.46647832	0.46746153	0.46839	0.46921334	0.4699077	0.47035694	0.47050136	0.47021472	0.46944755	0.4681852	0.46640176	0.46408376	0.46123672	0.45796534	0.45436653	0.45054743	0.4465637	0.44258764	0.4387192	0.43511522	0.43178385	0.42880616	0.42620808	0.42396307	0.422091	0.4205764	0.4194447	0.41857013	0.41791332	0.41743556	0.41714028	0.41700846	0.4169687	0.4169973	0.41708112	0.41722715	0.41742644	0.41765946	0.4179191	0.41819927	0.4185006	0.4188195	0.4191453	0.4194716	0.41979063	0.42009073	0.42036262	0.42060226	0.42081562
0.45914406	0.45921698	0.4592759	0.45931464	0.4593312	0.4593188	0.4592806	0.45921758	0.45913425	0.45904124	0.45893756	0.4588335	0.45873484	0.45866263	0.45862925	0.4586485	0.4587244	0.45886883	0.4590965	0.45942268	0.4598567	0.46038747	0.46102104	0.461744	0.46256417	0.46348187	0.46446759	0.46549356	0.4665172	0.46752322	0.46846318	0.46930808	0.46994936	0.47032294	0.47030726	0.4698524	0.46893048	0.4674995	0.46553427	0.463019	0.46004325	0.4566828	0.45303982	0.44915754	0.44520545	0.4412903	0.43757436	0.4340785	0.43088594	0.42804736	0.42555135	0.42343423	0.4216858	0.42033318	0.41926163	0.41843525	0.41781533	0.41740736	0.4171914	0.41708848	0.4170736	0.41712976	0.417265	0.417468	0.41771293	0.41799036	0.41829246	0.41861808	0.4189607	0.4193071	0.41965047	0.41998327	0.42029127	0.42056343	0.42079726	0.4209993
0.4592327	0.4593301	0.4594176	0.45948696	0.45953298	0.45954823	0.45953256	0.4594864	0.45941	0.45931366	0.4591942	0.45906037	0.45891976	0.45879257	0.45869005	0.45862395	0.45860347	0.4586425	0.45876157	0.4589776	0.4593052	0.4597363	0.4602797	0.4609251	0.46168327	0.46255252	0.46350574	0.4645226	0.46556422	0.46662354	0.46765533	0.4686244	0.46943018	0.47000602	0.47023773	0.47007516	0.46947706	0.4683888	0.46677566	0.46460134	0.4619396	0.45884633	0.4554164	0.45168075	0.44780043	0.44388816	0.44010764	0.4364903	0.4331178	0.43006665	0.42734018	0.42498976	0.42300913	0.42142916	0.42014948	0.41913903	0.4183616	0.4178256	0.41750988	0.41732907	0.4172578	0.41727522	0.41739058	0.41758966	0.41783994	0.41812947	0.41844794	0.4187923	0.4191528	0.41951308	0.41986603	0.42020538	0.42051336	0.4207778	0.42099795	0.42118102
0.45925477	0.45937476	0.4594908	0.45959306	0.4596739	0.45972463	0.45974165	0.45972434	0.45966923	0.45958596	0.45946857	0.45932436	0.45916113	0.45899716	0.45884335	0.45870817	0.4586061	0.45855114	0.45856822	0.45867562	0.45889327	0.45921746	0.4596594	0.46021268	0.4608926	0.4616952	0.46259645	0.46358442	0.4646229	0.46571165	0.46681052	0.46787786	0.4688205	0.46957144	0.4700244	0.47012776	0.469832	0.46907333	0.46780664	0.46597588	0.46364105	0.46083853	0.45765486	0.45410728	0.45034516	0.44648612	0.4426858	0.4389884	0.43547335	0.43224105	0.42930663	0.42673638	0.4245284	0.42271903	0.4212244	0.42001984	0.4190737	0.41839582	0.41796613	0.41769373	0.41755396	0.4175219	0.4176076	0.41779387	0.4180416	0.41833568	0.41866338	0.41901967	0.41939026	0.4197565	0.42011058	0.4204474	0.42074716	0.42099604	0.42119488	0.42135197
0.4592049	0.4593451	0.4594882	0.45962396	0.45974246	0.4598339	0.45989138	0.45991337	0.45989245	0.45983717	0.45973867	0.45960188	0.45943514	0.4592534	0.45906693	0.45888156	0.4587152	0.4585819	0.4585083	0.45851475	0.45862448	0.45883757	0.45916957	0.45961845	0.46020418	0.4609241	0.46175602	0.46269602	0.4637102	0.46480498	0.46594378	0.46708095	0.4681303	0.46902576	0.46967104	0.4700127	0.46999544	0.46954805	0.46861643	0.46712828	0.46513018	0.46263942	0.45973298	0.4564128	0.45281273	0.44905412	0.44528154	0.4415496	0.43793392	0.43455422	0.43143848	0.42866585	0.42623982	0.4242038	0.42249212	0.4210868	0.4199619	0.4191299	0.41857278	0.41819558	0.41797444	0.4178809	0.41792566	0.4180885	0.41832343	0.41861254	0.4189402	0.41929942	0.41967052	0.42003298	0.42037812	0.42070335	0.42098594	0.42121118	0.421382	0.421507
0.45909154	0.45924753	0.45941442	0.4595817	0.45973688	0.45987007	0.45997223	0.46003926	0.4600602	0.46004188	0.45997384	0.4598578	0.45970234	0.45951885	0.45931655	0.4590987	0.4588852	0.4586913	0.45854402	0.45846364	0.45847523	0.45858195	0.4588048	0.45914578	0.459629	0.46025527	0.46100459	0.4618798	0.46285117	0.4639302	0.46508253	0.4662615	0.46738878	0.46839955	0.4692085	0.4697602	0.4699954	0.46983612	0.4692216	0.46806723	0.46640733	0.46423826	0.46162626	0.4585603	0.45515743	0.45153952	0.44783723	0.44411474	0.44044158	0.43695113	0.43368658	0.43073863	0.42811477	0.42586413	0.42394143	0.42233607	0.42102915	0.4200356	0.41934055	0.41884673	0.4185317	0.41836414	0.41835546	0.4184821	0.41869205	0.41896364	0.41927946	0.4196302	0.41999024	0.42033735	0.42066216	0.42096394	0.42121875	0.421412	0.4215481	0.4216356
0.4589246	0.45909062	0.4592767	0.4594714	0.4596609	0.45983493	0.45998234	0.46009716	0.4601646	0.46019012	0.46016097	0.46007672	0.4599448	0.45977336	0.4595706	0.45933774	0.45909518	0.45885882	0.45865583	0.45850497	0.45843202	0.45844284	0.45856267	0.45879838	0.45917618	0.45970237	0.46035925	0.46115607	0.46206838	0.46311074	0.46425155	0.46544456	0.46662015	0.46771592	0.46865815	0.4693903	0.46984866	0.46995047	0.46962982	0.4687924	0.46746215	0.46561667	0.46331036	0.46052048	0.45734417	0.45390216	0.4503109	0.4466402	0.44295377	0.4393952	0.43601996	0.4329279	0.4301313	0.42768362	0.4255621	0.42376262	0.4222745	0.42111567	0.42027363	0.41965222	0.4192313	0.41897714	0.41890183	0.41897815	0.4191488	0.41938967	0.41968113	0.4200116	0.4203486	0.42066872	0.42096198	0.42122942	0.42144722	0.4216009	0.42169628	0.4217411
0.4587195	0.45889035	0.45909053	0.45930856	0.45952958	0.45974284	0.45993534	0.46009874	0.46021497	0.46028838	0.46030423	0.46025935	0.46015996	0.4600104	0.4598191	0.459585	0.45932832	0.45906597	0.45882332	0.4586171	0.458473	0.45839918	0.45842472	0.45856047	0.4588341	0.45925817	0.45981708	0.4605266	0.46136513	0.46235168	0.46345854	0.46464157	0.46584025	0.46699554	0.4680449	0.46893042	0.46958482	0.4699216	0.46987215	0.46933436	0.46832144	0.46679422	0.46479687	0.4622959	0.45936725	0.4561286	0.45268106	0.44909889	0.44543815	0.44185016	0.43840155	0.4351975	0.4322547	0.42963105	0.427326	0.42534235	0.42367795	0.42235237	0.4213582	0.42060137	0.4200649	0.4197136	0.41955933	0.41957235	0.41969016	0.41988686	0.42014125	0.42043915	0.4207412	0.42102212	0.42127234	0.42149535	0.42166752	0.4217747	0.42182428	0.42182246
0.45849985	0.45866945	0.45887768	0.4591136	0.45936128	0.4596104	0.45984522	0.46005565	0.46022096	0.46034384	0.460408	0.46040684	0.46034628	0.46022686	0.46005666	0.45983294	0.45957512	0.45930076	0.45903254	0.45878577	0.45858464	0.45843995	0.45838133	0.45842397	0.4585969	0.45891866	0.45937544	0.4599894	0.46074218	0.46165743	0.4627123	0.4638646	0.46506342	0.46625313	0.46738225	0.46839216	0.46921268	0.46975678	0.46995276	0.4696927	0.46898025	0.46776345	0.46607628	0.4638735	0.46120927	0.4581994	0.45492584	0.45146757	0.44787037	0.4442912	0.4408055	0.437521	0.43445954	0.43168342	0.42921257	0.42705697	0.42522237	0.42373142	0.42258215	0.42168385	0.42102367	0.4205649	0.42031974	0.42025626	0.42030752	0.4204465	0.42065042	0.4209028	0.42115772	0.4213888	0.42158604	0.4217555	0.4218743	0.4219296	0.42193002	0.42187998
0.45828405	0.45844588	0.45865574	0.45890313	0.45917177	0.45945117	0.45972466	0.4599788	0.4601913	0.46036336	0.4604771	0.4605227	0.46050525	0.46042216	0.46028095	0.4600767	0.45982844	0.45955318	0.45927167	0.458997	0.45875096	0.4585475	0.45841587	0.45837414	0.4584527	0.45867434	0.45902744	0.45954034	0.46019828	0.46102926	0.46201652	0.46312034	0.4642985	0.46549985	0.4666834	0.46778947	0.46874765	0.46947032	0.46988457	0.46988	0.469451	0.46853444	0.46715397	0.4652539	0.46286768	0.46010596	0.45703286	0.45372963	0.45023113	0.44669485	0.4432059	0.43987226	0.4367203	0.4338154	0.43119788	0.42888466	0.42688912	0.42523643	0.42393136	0.42288822	0.42209738	0.42152202	0.42117482	0.42102236	0.42099375	0.42106092	0.42120075	0.4213951	0.42159098	0.42176178	0.4218974	0.42200613	0.4220663	0.42206573	0.4220147	0.42191613
